country,year,gender,age,share_first_quintile_inc,share_second_quintile_inc,share_third_quintile_inc,share_fourth_quintile_inc,share_fifth_quintile_inc,share_bottom50_inc,share_top10_pct_inc,share_top5_pct_inc,share_top1_pct_inc,share_top0_5_pct_inc,share_top0_1_pct_inc,share_top0_01_pct_inc,gini_coefficient,nobs_log_inc,mean_log_inc,std_log_inc,p1_log_inc,p2_5_log_inc,p5_log_inc,p10_log_inc,p12_5_log_inc,p25_log_inc,p37_5_log_inc,p50_log_inc,p62_5_log_inc,p75_log_inc,p87_5_log_inc,p90_log_inc,p95_log_inc,p97_5_log_inc,p99_log_inc,p99_9_log_inc,p99_99_log_inc,p9010_log_inc,p9050_log_inc,p5010_log_inc,kelley_log_inc,crows_log_inc,nobs_res_log_inc,mean_res_log_inc,std_res_log_inc,p1_res_log_inc,p2_5_res_log_inc,p5_res_log_inc,p10_res_log_inc,p12_5_res_log_inc,p25_res_log_inc,p37_5_res_log_inc,p50_res_log_inc,p62_5_res_log_inc,p75_res_log_inc,p87_5_res_log_inc,p90_res_log_inc,p95_res_log_inc,p97_5_res_log_inc,p99_res_log_inc,p99_9_res_log_inc,p99_99_res_log_inc,p9010_res_log_inc,p9050_res_log_inc,p5010_res_log_inc,kelley_res_log_inc,crows_res_log_inc,nobs_log_perm_inc,mean_log_perm_inc,std_log_perm_inc,p1_log_perm_inc,p2_5_log_perm_inc,p5_log_perm_inc,p10_log_perm_inc,p12_5_log_perm_inc,p25_log_perm_inc,p37_5_log_perm_inc,p50_log_perm_inc,p62_5_log_perm_inc,p75_log_perm_inc,p87_5_log_perm_inc,p90_log_perm_inc,p95_log_perm_inc,p97_5_log_perm_inc,p99_log_perm_inc,p99_9_log_perm_inc,p99_99_log_perm_inc,p9010_log_perm_inc,p9050_log_perm_inc,p5010_log_perm_inc,kelley_log_perm_inc,crows_log_perm_inc,share_below_mininc,nobs_earn_inc,mean_earn_inc,std_earn_inc,p1_earn_inc,p2_5_earn_inc,p5_earn_inc,p10_earn_inc,p12_5_earn_inc,p25_earn_inc,p37_5_earn_inc,p50_earn_inc,p62_5_earn_inc,p75_earn_inc,p87_5_earn_inc,p90_earn_inc,p95_earn_inc,p97_5_earn_inc,p99_earn_inc,p99_9_earn_inc,p99_99_earn_inc,p9010_earn_inc,p9050_earn_inc,p5010_earn_inc,kelley_earn_inc,crows_earn_inc,nobs_res_1yr_log_chg,mean_res_1yr_log_chg,std_res_1yr_log_chg,skew_res_1yr_log_chg,kurt_res_1yr_log_chg,p1_res_1yr_log_chg,p2_5_res_1yr_log_chg,p5_res_1yr_log_chg,p10_res_1yr_log_chg,p12_5_res_1yr_log_chg,p25_res_1yr_log_chg,p37_5_res_1yr_log_chg,p50_res_1yr_log_chg,p62_5_res_1yr_log_chg,p75_res_1yr_log_chg,p87_5_res_1yr_log_chg,p90_res_1yr_log_chg,p95_res_1yr_log_chg,p97_5_res_1yr_log_chg,p99_res_1yr_log_chg,p99_9_res_1yr_log_chg,p99_99_res_1yr_log_chg,p9010_res_1yr_log_chg,p9050_res_1yr_log_chg,p5010_res_1yr_log_chg,kelley_res_1yr_log_chg,crows_res_1yr_log_chg,nobs_res_5yr_log_chg,mean_res_5yr_log_chg,std_res_5yr_log_chg,skew_res_5yr_log_chg,kurt_res_5yr_log_chg,p1_res_5yr_log_chg,p2_5_res_5yr_log_chg,p5_res_5yr_log_chg,p10_res_5yr_log_chg,p12_5_res_5yr_log_chg,p25_res_5yr_log_chg,p37_5_res_5yr_log_chg,p50_res_5yr_log_chg,p62_5_res_5yr_log_chg,p75_res_5yr_log_chg,p87_5_res_5yr_log_chg,p90_res_5yr_log_chg,p95_res_5yr_log_chg,p97_5_res_5yr_log_chg,p99_res_5yr_log_chg,p99_9_res_5yr_log_chg,p99_99_res_5yr_log_chg,p9010_res_5yr_log_chg,p9050_res_5yr_log_chg,p5010_res_5yr_log_chg,kelley_res_5yr_log_chg,crows_res_5yr_log_chg,nobs_arcpct_1yr_chg,mean_arcpct_1yr_chg,std_arcpct_1yr_chg,skew_arcpct_1yr_chg,kurt_arcpct_1yr_chg,p1_arcpct_1yr_chg,p2_5_arcpct_1yr_chg,p5_arcpct_1yr_chg,p10_arcpct_1yr_chg,p12_5_arcpct_1yr_chg,p25_arcpct_1yr_chg,p37_5_arcpct_1yr_chg,p50_arcpct_1yr_chg,p62_5_arcpct_1yr_chg,p75_arcpct_1yr_chg,p87_5_arcpct_1yr_chg,p90_arcpct_1yr_chg,p95_arcpct_1yr_chg,p97_5_arcpct_1yr_chg,p99_arcpct_1yr_chg,p99_9_arcpct_1yr_chg,p99_99_arcpct_1yr_chg,p9010_arcpct_1yr_chg,p9050_arcpct_1yr_chg,p5010_arcpct_1yr_chg,kelley_arcpct_1yr_chg,crows_arcpct_1yr_chg,nobs_arcpct_5yr_chg,mean_arcpct_5yr_chg,std_arcpct_5yr_chg,skew_arcpct_5yr_chg,kurt_arcpct_5yr_chg,p1_arcpct_5yr_chg,p2_5_arcpct_5yr_chg,p5_arcpct_5yr_chg,p10_arcpct_5yr_chg,p12_5_arcpct_5yr_chg,p25_arcpct_5yr_chg,p37_5_arcpct_5yr_chg,p50_arcpct_5yr_chg,p62_5_arcpct_5yr_chg,p75_arcpct_5yr_chg,p87_5_arcpct_5yr_chg,p90_arcpct_5yr_chg,p95_arcpct_5yr_chg,p97_5_arcpct_5yr_chg,p99_arcpct_5yr_chg,p99_9_arcpct_5yr_chg,p99_99_arcpct_5yr_chg,p9010_arcpct_5yr_chg,p9050_arcpct_5yr_chg,p5010_arcpct_5yr_chg,kelley_arcpct_5yr_chg,crows_arcpct_5yr_chg,autocorr_lag1_res_log_inc,autocorr_lag2_res_log_inc,autocorr_lag3_res_log_inc,autocorr_lag4_res_log_inc,autocorr_lag5_res_log_inc,autocorr_lag1_res_1yr_log_chg,autocorr_lag2_res_1yr_log_chg,autocorr_lag3_res_1yr_log_chg,autocorr_lag4_res_1yr_log_chg,autocorr_lag5_res_1yr_log_chg,Pareto_tail_index_5pct,Pareto_tail_index_1pct
IRL,2020,Female,48,,,,,,,,,,,,,,2118,10.39215,0.78022128,8.3216276,8.6733551,8.9647417,9.3392973,9.4849834,9.9461555,10.21672,10.44604,10.67162,10.9462,11.19722,11.27919,11.541,11.7801,12.16363,12.98384,13.13542,1.9398928,0.83314991,1.1067429,-0.14103509,3.1066055,2118,3.86E-09,0.78022128,-2.0705259,-1.718798,-1.427411,-1.052856,-0.9071697,-0.4459976,-0.1754345,0.053888399,0.27947101,0.55404818,0.80506581,0.88703501,1.148846,1.387951,1.771474,2.5916841,2.743263,1.939891,0.83314663,1.1067444,-0.1410377,3.106607,2098,0.064933203,0.70523471,-1.636742,-1.381813,-1.145589,-0.8357057,-0.74802679,-0.3997125,-0.148755,0.081985101,0.29614359,0.56552613,0.83083439,0.89716148,1.143546,1.363822,1.786229,2.6040521,2.680392,1.7328672,0.81517637,0.91769081,-0.059158858,2.8445141,0,2118,43499.852,38921.988,4111.8462,5845.0771,7822.3628,11376.42,13160.61,20871.83,27356.76,34407.91,43114.898,56738.129,72927.344,79156.953,102847.1,130627.3,191688.41,435320.09,506569.19,67780.531,44749.043,23031.49,0.32040989,3.4790938,2020,0.063246399,0.34639081,-0.31347051,15.87663,-1.1682349,-0.69962972,-0.35263661,-0.13211849,-0.092328802,-0.017512999,0.0122635,0.0362074,0.065768503,0.1259487,0.2806485,0.3404558,0.59369677,0.88767648,1.234128,1.829911,2.396626,0.47257429,0.30424839,0.1683259,0.28762144,11.064321,,,,,,,,,,,,,,,,,,,,,,,,,,,,2292,0.040350098,0.72870922,0.1481948,6.552444,-2,-2,-1.512028,-0.33149761,-0.21237759,-0.0795011,-0.043351699,-0.0170193,0.0189228,0.1039025,0.41770589,0.62184662,2,2,2,2,2,0.95334423,0.63886589,0.31447831,0.3402628,21.809824,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85441267,0.80710757,0.7723611,0.73483187,0.70722264,-0.20262347,-0.11681248,-0.052954465,0.010412464,-0.009945504,,
IRL,2021,Female,48,,,,,,,,,,,,,,2390,10.37222,0.80680192,8.1529198,8.5287504,8.8214817,9.2489681,9.4026814,9.9159107,10.23386,10.47269,10.67957,10.91983,11.18126,11.25101,11.50394,11.82381,12.21993,12.82115,13.01173,2.0020418,0.77832031,1.2237215,-0.22247347,3.2821944,2390,-6.72E-10,0.80680192,-2.2192969,-1.843466,-1.550735,-1.123248,-0.96953517,-0.4563058,-0.1383584,0.1004774,0.30735841,0.54761481,0.80904549,0.87879819,1.131719,1.451594,1.847717,2.4489291,2.6395171,2.0020461,0.77832079,1.2237253,-0.22247466,3.2821918,2350,0.020387599,0.75183219,-1.8792371,-1.550662,-1.349658,-1.0070879,-0.87830257,-0.45692351,-0.14479829,0.091456801,0.30109689,0.53511423,0.79037952,0.8610968,1.140165,1.43441,1.819,2.262589,2.545717,1.8681848,0.76963997,1.0985447,-0.17605579,3.0090306,0,2390,43011.609,37480.578,3473.5049,5058.1201,6778.2979,10393.95,12120.84,20250.01,27829.66,35337.301,43459.09,55261.48,71772.906,76957.977,99105.078,136463.2,202791.41,369958.19,447634.69,66564.023,41620.676,24943.352,0.25054562,3.753201,2279,0.058178101,0.40259099,-0.50582242,14.01785,-1.251669,-0.89285582,-0.42977631,-0.1616993,-0.1198903,-0.039951399,-0.0074168,0.0142717,0.044647101,0.1160011,0.3594074,0.43611431,0.75782567,1.110291,1.38538,1.870715,2.0444801,0.59781361,0.4218426,0.175971,0.41128471,12.844596,,,,,,,,,,,,,,,,,,,,,,,,,,,,2553,0.0443401,0.71972859,-0.0048653,6.446733,-2,-2,-1.5092421,-0.35766771,-0.2193727,-0.072483599,-0.0360066,-0.011621,0.025588199,0.123849,0.50767142,0.71335047,2,2,2,2,2,1.0710182,0.72497147,0.34604672,0.3537986,20.37359,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84098148,0.81088328,0.76041627,0.72913283,0.69847971,-0.28074181,-0.010127729,-0.01700093,0.003814746,0.0011999,,
IRL,2022,Female,48,,,,,,,,,,,,,,2420,10.3757,0.77139091,8.2991381,8.6741896,8.9866552,9.34515,9.4686499,9.9295826,10.18768,10.42261,10.64445,10.91615,11.16701,11.24684,11.51277,11.77241,12.15905,12.85613,13.00235,1.9016895,0.82422924,1.0774603,-0.13316108,3.1404042,2420,-1.35E-09,0.77139091,-2.0765669,-1.701516,-1.38905,-1.030556,-0.9070552,-0.4461225,-0.1880239,0.046904702,0.26874891,0.54044932,0.79130518,0.87113112,1.137066,1.396705,1.7833461,2.4804249,2.6266451,1.9016871,0.82422644,1.0774606,-0.13316292,3.1403909,2372,0.0179656,0.73652679,-1.696461,-1.513729,-1.239488,-0.96810871,-0.85767323,-0.4677034,-0.19407231,0.060408499,0.29372919,0.55404902,0.79949713,0.87301868,1.098884,1.386915,1.7527471,2.4122701,2.470927,1.8411274,0.81261021,1.0285172,-0.11726893,2.8388913,0,2420,42505.762,37195.051,4020.406,5849.9561,7995.6738,11443.18,12947.4,20528.77,26573.801,33611.039,41959.238,55058.68,70757.227,76637.141,99984.844,129626.2,190813.41,383129.91,443454.09,65193.961,43026.102,22167.859,0.31994131,3.5846095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83976007,0.79504913,0.77256626,0.75417793,0.71325707,-0.24288605,-0.10471062,0.028280754,0.021646282,-0.021401377,,
IRL,2011,Male,48,,,,,,,,,,,,,,1501,10.62308,0.76587689,8.3968172,8.7894726,9.2338333,9.6840782,9.8527384,10.19681,10.47946,10.6742,10.86799,11.10385,11.39643,11.4773,11.82029,12.06966,12.32084,12.74069,13.22475,1.7932215,0.80309963,0.99012184,-0.10429398,3.6163626,1501,-1.34E-09,0.76587689,-2.2262659,-1.8336101,-1.38925,-0.93900472,-0.7703445,-0.4262712,-0.1436269,0.051115301,0.2449028,0.48076651,0.77334809,0.85422063,1.197211,1.446577,1.6977611,2.1176031,2.6016679,1.7932253,0.80310535,0.99011999,-0.10428954,3.6163733,,,,,,,,,,,,,,,,,,,,,,,,,,0,1501,53741.629,44168.27,4432.9331,6564.7661,10237.71,16059.86,19010.34,26817.561,35577.039,43226.039,52469.41,66426.359,89003.539,96500.477,135984.09,174496.5,224323.3,341357.41,553906.38,80440.617,53274.438,27166.18,0.32456562,4.2397585,1425,0.075036801,0.36505941,-1.7751319,23.71636,-1.368474,-0.76547492,-0.33724651,-0.095897302,-0.045498502,0.046665501,0.073816702,0.080784202,0.099686101,0.1260571,0.2045721,0.2377304,0.47507039,0.8724274,1.323504,1.810776,1.94708,0.3336277,0.1569462,0.1766815,-0.05915368,20.630674,1375,0.1353326,0.50047231,-1.104187,11.47306,-1.855499,-1.122147,-0.67939728,-0.22719359,-0.1314332,0.049359601,0.098389901,0.14008071,0.1936982,0.27942589,0.4556725,0.53230792,0.8790133,1.2011631,1.604388,2.4846721,2.513721,0.75950152,0.39222723,0.36727428,0.032854374,10.098437,1603,0.020045901,0.71075612,-0.0291434,6.9273181,-2,-2,-1.912751,-0.34159169,-0.2119323,-0.035881601,0.0024765,0.0121822,0.034081299,0.0686206,0.25224459,0.44265789,2,2,2,2,2,0.78424954,0.43047568,0.35377389,0.097802788,38.276707,1811,0.1546185,1.027796,0.189779,3.2790511,-2,-2,-2,-0.94811398,-0.63076079,-0.1494956,-0.084339201,-0.0229424,0.072618298,0.31904149,2,2,2,2,2,2,2,2.9481139,2.0229423,0.92517155,0.37236375,8.5372114,,,,,,,,,,,,
IRL,2012,Male,48,,,,,,,,,,,,,,1445,10.56711,0.84220088,8.3368759,8.5374079,8.9371624,9.4320374,9.6475143,10.11651,10.39312,10.63767,10.86331,11.12732,11.42009,11.51604,11.85489,12.11083,12.3494,13.09896,13.29073,2.0840025,0.87837029,1.2056322,-0.15703529,3.5352073,1445,-2.39E-09,0.84220088,-2.2302339,-2.0297019,-1.629948,-1.1350729,-0.9195959,-0.450598,-0.1739952,0.070558302,0.29619771,0.56020808,0.85297757,0.94892478,1.287782,1.5437191,1.782292,2.5318539,2.7236209,2.0839977,0.87836647,1.2056313,-0.15703702,3.5352192,,,,,,,,,,,,,,,,,,,,,,,,,,0,1445,53552.25,48827.578,4175.0278,5102.1021,7609.5732,12481.93,15483.26,24748.311,32634.17,41675.488,52224.551,68003.758,91134.102,100311.4,140771.41,181830.3,230822,488436.59,591686.19,87829.469,58635.91,29193.559,0.3352218,4.0856867,1395,0.0968569,0.40407729,-0.49193659,20.887791,-1.471971,-0.70614809,-0.22495089,-0.044416498,-0.0176764,0.036119401,0.0602092,0.069367401,0.089496598,0.1257915,0.23770709,0.28979781,0.73962402,1.087491,1.535063,2.898643,3.260397,0.3342143,0.2204304,0.1137839,0.31909618,20.002197,1342,0.12634429,0.49153799,0.53521007,10.16493,-1.300395,-0.92240298,-0.54595429,-0.20186681,-0.1429536,-0.017694101,0.0245269,0.069214597,0.1248325,0.22120699,0.46677339,0.58116281,1.073902,1.38746,1.83661,2.8096271,3.0983479,0.78302962,0.51194823,0.27108139,0.30760884,9.6687002,1594,0.101796,0.75150663,0.46649751,6.0004339,-2,-2,-1.035391,-0.2034089,-0.1340415,-0.054528501,-0.027774399,-0.0154396,0.0125502,0.070926897,0.66594779,1.039466,2,2,2,2,2,1.2428749,1.0549057,0.1879693,0.69752508,31.883841,1786,0.22171021,1.032226,0.2553713,3.0781729,-2,-2,-2,-0.6395207,-0.42653331,-0.1749375,-0.1198032,-0.053715698,0.062256999,0.52061212,2,2,2,2,2,2,2,2.6395206,2.0537157,0.585805,0.55612779,5.7508478,0.81134164,,,,,,,,,,,
IRL,2013,Male,48,,,,,,,,,,,,,,1749,10.50005,0.84149629,8.1359892,8.4299908,8.8999949,9.3436413,9.5333538,10.04683,10.36409,10.58863,10.80723,11.0645,11.32644,11.40337,11.72615,12.03843,12.37208,13.209,13.28267,2.0597286,0.81474018,1.2449884,-0.20888589,3.5457866,1749,-1.02E-08,0.84149629,-2.364059,-2.0700581,-1.600054,-1.156407,-0.96669447,-0.45321819,-0.1359593,0.088581398,0.30718639,0.56445253,0.82638872,0.9033168,1.226097,1.538381,1.872028,2.7089479,2.7826221,2.0597239,0.81473541,1.2449884,-0.20888869,3.5457826,1662,0.051710099,0.73597223,-1.900092,-1.494141,-1.253235,-0.89336091,-0.80001432,-0.39191309,-0.1090391,0.0827296,0.30173901,0.55885911,0.80405259,0.87132287,1.192335,1.503003,1.785537,2.587795,2.8302829,1.7646837,0.78859329,0.97609049,-0.10624975,3.1523261,0,1749,49989.609,46139.66,3415.1909,4582.459,7331.9351,11425.93,13812.84,23082.5,31700.551,39681.078,49376.762,63863.371,82986.828,89622.844,123765.7,169131,236115.5,545248.31,586935.5,78196.914,49941.766,28255.148,0.27733341,4.0349441,1583,0.056509499,0.41925991,-0.78450668,14.98003,-1.520888,-0.90383989,-0.4754141,-0.1176612,-0.072213002,-0.0037535,0.021272801,0.0309211,0.053920899,0.096312702,0.24287909,0.32413971,0.72360247,1.229148,1.442122,1.763782,2.2729199,0.44180092,0.29321861,0.14858229,0.32737893,21.315767,1428,0.1251879,0.51324368,0.073978104,11.9195,-1.478297,-0.92905402,-0.48117331,-0.2052047,-0.1298978,-0.0258076,0.017079599,0.064041898,0.13260099,0.2332332,0.47519141,0.61331493,0.99057221,1.433513,2.057461,2.5675681,2.7765689,0.81851959,0.54927301,0.26924658,0.34211329,9.1204443,1930,0.0043665,0.89643192,-0.17376851,4.5172811,-2,-2,-2,-1.449239,-0.62732142,-0.040837701,-0.0032871,0.0100078,0.038194299,0.1079436,0.65435803,1.100073,2,2,2,2,2,2.5493121,1.0900651,1.4592469,-0.14481622,26.885099,2175,0.104654,1.216417,-0.1000537,2.559232,-2,-2,-2,-2,-2,-0.1584086,-0.057215098,0.0155285,0.14238399,0.56565762,2,2,2,2,2,2,2,4,1.9844716,2.0155284,-0.00776422,5.5243568,0.81139767,0.80074769,,,,-0.31817624,,,,,,
IRL,2014,Male,48,,,,,,,,,,,,,,1763,10.51582,0.83715439,8.1007996,8.4782333,8.9134903,9.3910065,9.5659876,10.08012,10.38309,10.58632,10.78728,11.07784,11.37039,11.47473,11.71346,12.0111,12.33047,12.81707,12.85736,2.0837231,0.88840961,1.1953135,-0.1472863,3.5409408,1763,3.4E-09,0.83715439,-2.4150181,-2.0375841,-1.602327,-1.1248111,-0.94983011,-0.43569961,-0.1327287,0.070498399,0.27145949,0.56201929,0.85457408,0.95891088,1.1976449,1.495284,1.814656,2.3012519,2.341543,2.0837219,0.88841248,1.1953094,-0.14728306,3.5409453,1663,0.0335996,0.74294633,-1.91065,-1.625517,-1.282618,-0.94228369,-0.78679758,-0.40679559,-0.14180291,0.066301197,0.2798413,0.53177059,0.81824768,0.91194242,1.150292,1.438602,1.757213,2.1984861,2.221868,1.8542261,0.84564126,1.0085849,-0.087876879,3.2646809,0,1763,50333.27,43262.77,3297.104,4808.9468,7431.5518,11980.15,14271.03,23863.801,32308.609,39589.379,48401.09,64720.75,86715.852,96252.32,122206,164571.7,226494,368453.41,383602,84272.172,56662.941,27609.229,0.34476045,3.9102957,1655,0.093868397,0.3866522,0.28843471,15.20711,-1.208395,-0.72964352,-0.3106046,-0.071834199,-0.044601101,0.0155053,0.0298933,0.049146999,0.075481802,0.1307721,0.27554259,0.3641085,0.73984748,1.136592,1.541497,2.350996,2.3624921,0.43594271,0.31496149,0.1209812,0.44496739,16.190573,1517,0.067606904,0.52181071,0.1994133,10.30671,-1.7127661,-1.0454659,-0.61665487,-0.27307171,-0.20638131,-0.0854325,-0.0306134,0.0123534,0.073108204,0.1805615,0.4298988,0.57097769,0.98234707,1.419322,1.924651,2.643647,2.6485879,0.84404939,0.55862427,0.2854251,0.32367676,9.2663288,1934,0.054174501,0.80476707,0.081190802,5.4691529,-2,-2,-2,-0.42090821,-0.2268175,-0.0604835,-0.039120499,-0.0165431,0.0180311,0.1016611,0.60728198,0.97756833,2,2,2,2,2,1.3984766,0.99411142,0.40436512,0.42170623,24.669338,2177,0.1152846,1.149424,0.039611701,2.7683179,-2,-2,-2,-2,-1.431495,-0.2080148,-0.1176392,-0.056692399,0.061261699,0.48990339,2,2,2,2,2,2,2,4,2.0566924,1.9433076,0.028346181,5.7313309,0.81093097,0.80936825,0.73429006,,,-0.17703931,-0.00435577,,,,,
IRL,2015,Male,48,,,,,,,,,,,,,,1797,10.51573,0.85957402,8.1893978,8.4848881,8.8441639,9.3437262,9.5948248,10.0757,10.33639,10.55622,10.78878,11.08131,11.37563,11.4766,11.82825,12.15098,12.66218,13.16791,13.57489,2.1328735,0.92037964,1.2124939,-0.13695808,3.6456382,1797,-4.69E-09,0.85957402,-2.3263299,-2.0308399,-1.671564,-1.172002,-0.92090333,-0.44003299,-0.1793386,0.040495802,0.27305689,0.5655793,0.85990131,0.96087348,1.3125221,1.6352561,2.146457,2.652185,3.059159,2.1328754,0.92037767,1.2124977,-0.13696067,3.6456356,1714,0.023818299,0.77618891,-1.929716,-1.677258,-1.374684,-0.92313862,-0.80725288,-0.41638851,-0.1749105,0.031506501,0.27489281,0.53099543,0.83833033,0.9168539,1.223188,1.548834,1.995595,2.533999,2.80477,1.8399925,0.88534743,0.9546451,-0.037661932,3.4052634,0,1797,52381.441,54785.48,3602.551,4841.0542,6933.8018,11426.91,14688.57,23758.48,30834.49,38415.789,48474.078,64945.77,87171.25,96432.797,137070.41,189280.2,315585.31,523301.81,786137.81,85005.891,58017.008,26988.879,0.36501151,4.4780598,1716,0.073056601,0.437493,-0.7785303,17.105049,-1.436553,-0.92461902,-0.4468379,-0.12794261,-0.0829072,-0.0085245,0.016577199,0.0350952,0.062236302,0.1084375,0.30737159,0.4256672,0.88589722,1.231921,1.5136859,1.9305561,1.944469,0.55360979,0.39057201,0.16303781,0.41100106,18.437954,1543,0.0122628,0.5184136,-0.1799742,11.30667,-1.537196,-1.065938,-0.66522872,-0.3836574,-0.29402909,-0.13525,-0.073185802,-0.028406,0.032985799,0.1248895,0.36547771,0.48688331,0.94903481,1.343673,1.625059,2.609978,2.6438451,0.87054074,0.51528931,0.3552514,0.18383735,9.2627649,1950,0.081811301,0.76572663,0.2251685,5.7109952,-2,-2,-1.369876,-0.36056021,-0.20351221,-0.061902601,-0.031890702,-0.0126352,0.021818399,0.099517301,0.73905891,1.022218,2,2,2,2,2,1.3827782,1.0348532,0.34792501,0.49677399,24.780092,2047,0.018461401,1.059986,-0.078310102,3.2439179,-2,-2,-2,-2,-2,-0.1813477,-0.057723898,0.0010317,0.086373404,0.2818146,1.449667,2,2,2,2,2,2,4,1.9989682,2.0010316,-0.000515848,8.636281,0.82314813,0.80718744,0.74612677,0.7343213,,-0.29183862,0.032061752,-0.029129803,,,,
IRL,2016,Male,48,,,,,,,,,,,,,,2046,10.59357,0.82440841,8.325593,8.7406206,9.1229153,9.5312014,9.7037315,10.14964,10.39654,10.62818,10.87144,11.12082,11.43163,11.53368,11.85063,12.13642,12.55822,13.24935,13.34758,2.0024786,0.90550041,1.0969782,-0.095620386,3.4965708,2046,-7.82E-09,0.82440841,-2.267976,-1.852948,-1.470654,-1.062368,-0.88983649,-0.4439308,-0.1970274,0.034609601,0.27787191,0.52725393,0.83806491,0.94011468,1.257062,1.542852,1.964646,2.6557829,2.7540071,2.0024827,0.90550506,1.0969776,-0.09561757,3.4965541,1955,0.033931602,0.76237619,-1.96503,-1.571666,-1.274349,-0.9034937,-0.79531372,-0.428067,-0.1821316,0.051867601,0.2994501,0.52836722,0.81368852,0.8921501,1.249207,1.599447,1.944422,2.7127571,2.7277369,1.7956438,0.8402825,0.95536131,-0.064087771,3.315558,0,2046,55221.699,55133.629,4128.186,6251.772,9162.8789,13783.14,16378.63,25581.85,32746.18,41281.859,52651.012,67563.508,92192.461,102097.5,140172.8,186543.8,284422.31,567702.31,626294.38,88314.359,60815.641,27498.719,0.37725374,4.2945428,1946,0.057654701,0.37533349,0.1484257,13.75669,-1.096442,-0.75889212,-0.38192359,-0.1431389,-0.094815299,-0.022577301,0.0015621,0.018028701,0.041400898,0.089243002,0.25820729,0.3649025,0.78858179,1.110666,1.353388,2.3087139,2.3631229,0.50804138,0.34687379,0.16116761,0.36553359,16.719309,1774,0.047781602,0.55010521,-0.25973231,8.4389706,-1.8716,-1.257727,-0.84135032,-0.4373863,-0.29245731,-0.095902197,-0.0231607,0.027786501,0.083852999,0.1847775,0.46206501,0.60895753,1.036922,1.43162,1.817717,2.1606359,2.2558899,1.0463438,0.58117104,0.4651728,0.11086054,9.5815516,2207,0.0381823,0.74199009,0.1393701,6.2215958,-2,-2,-1.805512,-0.36497459,-0.2414179,-0.072718397,-0.044580899,-0.025160801,0.0040246,0.076836497,0.50750083,0.80199701,2,2,2,2,2,1.1669716,0.8271578,0.3398138,0.41761428,26.746033,2390,0.044900201,1.090196,-0.020256,3.038074,-2,-2,-2,-2,-1.537591,-0.2037808,-0.0696982,-0.0010913,0.087547801,0.3306877,2,2,2,2,2,2,2,4,2.0010912,1.9989088,0.000545621,7.4840708,0.80219442,0.79834563,0.74904621,0.7235741,0.69767386,-0.24991512,-0.002012108,-0.02863729,0.021013929,,,
IRL,2017,Male,48,,,,,,,,,,,,,,2083,10.55738,0.80841821,8.2932348,8.6787262,9.0397339,9.4609623,9.6601105,10.13161,10.39203,10.61526,10.81812,11.08307,11.37758,11.47428,11.7586,12.02817,12.38349,12.94827,13.37187,2.0133181,0.85902023,1.1542978,-0.14666218,3.5203202,2083,-8.83E-09,0.80841821,-2.2641411,-1.878649,-1.517642,-1.096413,-0.8972652,-0.4257648,-0.165343,0.057886399,0.26074249,0.52569032,0.82020593,0.91690367,1.201226,1.470795,1.82611,2.390893,2.814491,2.0133166,0.85901725,1.1542994,-0.14666453,3.5203385,2005,0.0297752,0.72894192,-1.967196,-1.557899,-1.249056,-0.86503738,-0.74868238,-0.4144434,-0.16136689,0.053020101,0.2538057,0.51671082,0.79502451,0.87567961,1.158967,1.47277,1.807716,2.3971651,2.7251689,1.7407169,0.82265949,0.9180575,-0.054803859,3.2547443,0,2083,51991.711,46551.961,3996.74,5876.5552,8431.5342,12848.24,15679.52,25124.811,32598.85,40752.078,49917.051,65060.059,87341.539,96209.117,127848.5,167404.91,238824.8,420108.81,641693.81,83360.875,55457.039,27903.838,0.33052918,4.0447564,1985,0.043779999,0.44690129,-0.52838922,17.33148,-1.510883,-0.90520728,-0.46498159,-0.1502949,-0.1041428,-0.0277048,-0.0056254,0.0146374,0.039274599,0.086127698,0.23728029,0.35690719,0.77306968,1.149745,1.510306,2.986414,3.1222091,0.50720209,0.34226978,0.1649323,0.3496387,18.052422,1819,0.017144701,0.5292598,-0.35529861,12.25558,-1.7140141,-1.1704741,-0.68131858,-0.34593049,-0.27596411,-0.1425471,-0.080103301,-0.0263914,0.045837902,0.15033691,0.4204298,0.53562802,0.9264313,1.2904381,1.614823,2.9072001,2.9868219,0.88155854,0.56201941,0.3195391,0.27505866,8.4023438,2236,0.039828699,0.74805468,0.1843905,6.0637121,-2,-2,-1.688464,-0.36267811,-0.2343445,-0.074792698,-0.046966899,-0.024308501,0.0058446,0.069331303,0.51742917,0.80711949,2,2,2,2,2,1.1697977,0.83142799,0.33836961,0.42149031,27.753878,2375,0.0134093,1.0395091,0.0122139,3.3464069,-2,-2,-2,-2,-1.292627,-0.21035969,-0.1113824,-0.042627599,0.0587922,0.25500569,1.4038039,2,2,2,2,2,2,4,2.0426276,1.9573724,0.021313787,8.595397,0.82969248,0.81001443,0.77205437,0.70049953,0.68754977,-0.2778618,-0.005719657,-0.006653353,0.036267117,-0.010255428,,
