country,year,gender,age,pct_year_t_log_earnings,Npermearnaltranktp1,avg_pct_year_t_1_log_inc,Npermearnaltranktp5,avg_pct_year_t_5_log_inc
IRL,2017,Male,45-55,55,552,52.669949,320,48.600021
IRL,2017,Male,45-55,57.5,552,55.553719,319,51.745869
IRL,2017,Male,45-55,60,552,57.935741,320,54.755459
IRL,2017,Male,45-55,62.5,551,60.398521,319,56.809319
IRL,2017,Male,45-55,65,552,63.055149,321,60.18671
IRL,2017,Male,45-55,67.5,551,65.453033,318,62.38398
IRL,2017,Male,45-55,70,553,67.56768,319,64.960152
IRL,2017,Male,45-55,72.5,553,70.239098,320,69.29277
IRL,2017,Male,45-55,75,550,72.726837,320,70.593536
IRL,2017,Male,45-55,77.5,552,75.677513,320,73.007813
IRL,2017,Male,45-55,80,552,78.116127,320,74.701958
IRL,2017,Male,45-55,82.5,551,80.172348,319,76.983521
IRL,2017,Male,45-55,85,553,83.073112,319,79.921471
IRL,2017,Male,45-55,87.5,551,85.347633,319,83.33094
IRL,2017,Male,45-55,90,553,88.028961,321,84.547821
IRL,2017,Male,45-55,92.5,552,90.75708,319,87.596611
IRL,2017,Male,45-55,95,553,93.260551,320,89.247948
IRL,2017,Male,45-55,97.5,542,95.594772,313,91.865189
IRL,2017,Male,45-55,99,331,97.92617,191,94.302933
IRL,2017,Male,45-55,99.9,197,99.186562,114,96.440323
IRL,2017,Male,45-55,100,27,,17,
IRL,2018,All genders,25-34,2.5,1129,6.4236751,,
IRL,2018,All genders,25-34,5,1135,9.0090103,,
IRL,2018,All genders,25-34,7.5,1137,12.07985,,
IRL,2018,All genders,25-34,10,1134,14.25105,,
IRL,2018,All genders,25-34,12.5,1137,16.651131,,
IRL,2018,All genders,25-34,15,1135,17.79162,,
IRL,2018,All genders,25-34,17.5,1135,20.265511,,
IRL,2018,All genders,25-34,20,1138,22.06945,,
IRL,2018,All genders,25-34,22.5,1133,24.614849,,
IRL,2018,All genders,25-34,25,1138,26.340429,,
IRL,2018,All genders,25-34,27.5,1133,27.960461,,
IRL,2018,All genders,25-34,30,1137,30.34935,,
IRL,2018,All genders,25-34,32.5,1134,32.530361,,
IRL,2018,All genders,25-34,35,1138,35.118641,,
IRL,2018,All genders,25-34,37.5,1136,37.330688,,
IRL,2018,All genders,25-34,40,1136,39.95929,,
IRL,2018,All genders,25-34,42.5,1136,41.964191,,
IRL,2018,All genders,25-34,45,1135,42.85696,,
IRL,2018,All genders,25-34,47.5,1135,45.580479,,
IRL,2018,All genders,25-34,50,1137,47.914928,,
IRL,2018,All genders,25-34,52.5,1135,50.564129,,
IRL,2018,All genders,25-34,55,1136,52.08366,,
IRL,2018,All genders,25-34,57.5,1134,53.368629,,
IRL,2018,All genders,25-34,60,1137,56.314301,,
IRL,2018,All genders,25-34,62.5,1134,58.319641,,
IRL,2018,All genders,25-34,65,1138,61.013962,,
IRL,2018,All genders,25-34,67.5,1137,63.752571,,
IRL,2018,All genders,25-34,70,1135,66.105392,,
IRL,2018,All genders,25-34,72.5,1136,68.56678,,
IRL,2018,All genders,25-34,75,1134,70.114822,,
IRL,2018,All genders,25-34,77.5,1137,73.718132,,
IRL,2018,All genders,25-34,80,1134,75.958847,,
IRL,2018,All genders,25-34,82.5,1137,78.560417,,
IRL,2018,All genders,25-34,85,1136,80.817284,,
IRL,2018,All genders,25-34,87.5,1135,83.566933,,
IRL,2018,All genders,25-34,90,1137,85.865334,,
IRL,2018,All genders,25-34,92.5,1133,88.319893,,
IRL,2018,All genders,25-34,95,1137,91.375771,,
IRL,2018,All genders,25-34,97.5,1119,93.94146,,
IRL,2018,All genders,25-34,99,683,96.477341,,
IRL,2018,All genders,25-34,99.9,408,98.366211,,
IRL,2018,All genders,25-34,100,54,99.730873,,
IRL,2018,All genders,25-55,2.5,3788,5.1184158,,
IRL,2018,All genders,25-55,5,3811,7.5239,,
IRL,2018,All genders,25-55,7.5,3813,10.14417,,
IRL,2018,All genders,25-55,10,3816,12.50556,,
IRL,2018,All genders,25-55,12.5,3813,14.7545,,
IRL,2018,All genders,25-55,15,3815,16.51297,,
IRL,2018,All genders,25-55,17.5,3811,18.493679,,
IRL,2018,All genders,25-55,20,3816,20.97006,,
IRL,2018,All genders,25-55,22.5,3810,23.033831,,
IRL,2018,All genders,25-55,25,3816,25.317381,,
IRL,2018,All genders,25-55,27.5,3814,27.48288,,
IRL,2018,All genders,25-55,30,3817,29.753401,,
IRL,2018,All genders,25-55,32.5,3808,31.60194,,
IRL,2018,All genders,25-55,35,3816,34.097889,,
IRL,2018,All genders,25-55,37.5,3815,36.349178,,
IRL,2018,All genders,25-55,40,3814,38.872398,,
IRL,2018,All genders,25-55,42.5,3816,41.03381,,
IRL,2018,All genders,25-55,45,3813,43.201061,,
IRL,2018,All genders,25-55,47.5,3814,45.633121,,
IRL,2018,All genders,25-55,50,3811,47.853611,,
IRL,2018,All genders,25-55,52.5,3810,50.455891,,
IRL,2018,All genders,25-55,55,3817,52.489429,,
IRL,2018,All genders,25-55,57.5,3809,54.651878,,
IRL,2018,All genders,25-55,60,3820,57.387241,,
IRL,2018,All genders,25-55,62.5,3811,59.540131,,
IRL,2018,All genders,25-55,65,3816,62.134682,,
IRL,2018,All genders,25-55,67.5,3813,64.524017,,
IRL,2018,All genders,25-55,70,3813,67.033653,,
IRL,2018,All genders,25-55,72.5,3815,69.731247,,
IRL,2018,All genders,25-55,75,3814,72.048218,,
IRL,2018,All genders,25-55,77.5,3815,74.790352,,
IRL,2018,All genders,25-55,80,3812,77.291328,,
IRL,2018,All genders,25-55,82.5,3814,79.697632,,
IRL,2018,All genders,25-55,85,3812,82.218521,,
IRL,2018,All genders,25-55,87.5,3811,84.825058,,
IRL,2018,All genders,25-55,90,3820,86.939377,,
IRL,2018,All genders,25-55,92.5,3812,89.604279,,
IRL,2018,All genders,25-55,95,3815,92.132011,,
IRL,2018,All genders,25-55,97.5,3756,94.980026,,
IRL,2018,All genders,25-55,99,2289,97.276657,,
IRL,2018,All genders,25-55,99.9,1368,98.950844,,
IRL,2018,All genders,25-55,100,184,99.82933,,
IRL,2018,All genders,35-44,2.5,1526,4.6608338,,
IRL,2018,All genders,35-44,5,1538,7.2539082,,
IRL,2018,All genders,35-44,7.5,1538,9.7840538,,
IRL,2018,All genders,35-44,10,1538,12.10378,,
IRL,2018,All genders,35-44,12.5,1538,14.41744,,
IRL,2018,All genders,35-44,15,1541,16.390539,,
IRL,2018,All genders,35-44,17.5,1536,18.009899,,
IRL,2018,All genders,35-44,20,1536,20.781719,,
IRL,2018,All genders,35-44,22.5,1540,22.91605,,
IRL,2018,All genders,35-44,25,1536,25.40362,,
IRL,2018,All genders,35-44,27.5,1540,27.089939,,
IRL,2018,All genders,35-44,30,1540,29.61762,,
IRL,2018,All genders,35-44,32.5,1537,31.239189,,
IRL,2018,All genders,35-44,35,1536,34.02042,,
IRL,2018,All genders,35-44,37.5,1539,35.935341,,
IRL,2018,All genders,35-44,40,1538,38.406479,,
IRL,2018,All genders,35-44,42.5,1539,40.91798,,
IRL,2018,All genders,35-44,45,1539,43.26075,,
IRL,2018,All genders,35-44,47.5,1538,45.563519,,
IRL,2018,All genders,35-44,50,1535,47.849491,,
IRL,2018,All genders,35-44,52.5,1537,50.34243,,
IRL,2018,All genders,35-44,55,1538,52.409679,,
IRL,2018,All genders,35-44,57.5,1539,54.930599,,
IRL,2018,All genders,35-44,60,1538,57.770561,,
IRL,2018,All genders,35-44,62.5,1539,59.868111,,
IRL,2018,All genders,35-44,65,1539,62.413761,,
IRL,2018,All genders,35-44,67.5,1536,64.533478,,
IRL,2018,All genders,35-44,70,1537,66.995239,,
IRL,2018,All genders,35-44,72.5,1540,70.144737,,
IRL,2018,All genders,35-44,75,1540,72.474831,,
IRL,2018,All genders,35-44,77.5,1536,75.219254,,
IRL,2018,All genders,35-44,80,1538,77.65712,,
IRL,2018,All genders,35-44,82.5,1538,80.046989,,
IRL,2018,All genders,35-44,85,1536,82.461037,,
IRL,2018,All genders,35-44,87.5,1539,85.151947,,
IRL,2018,All genders,35-44,90,1540,87.10791,,
IRL,2018,All genders,35-44,92.5,1538,89.922821,,
IRL,2018,All genders,35-44,95,1538,92.121094,,
IRL,2018,All genders,35-44,97.5,1518,95.195969,,
IRL,2018,All genders,35-44,99,921,97.562607,,
IRL,2018,All genders,35-44,99.9,552,99.130096,,
IRL,2018,All genders,35-44,100,73,99.882874,,
IRL,2018,All genders,45-55,2.5,1133,4.4340658,,
IRL,2018,All genders,45-55,5,1138,6.407598,,
IRL,2018,All genders,45-55,7.5,1138,8.6968918,,
IRL,2018,All genders,45-55,10,1144,11.31549,,
IRL,2018,All genders,45-55,12.5,1138,13.31505,,
IRL,2018,All genders,45-55,15,1139,15.40445,,
IRL,2018,All genders,45-55,17.5,1140,17.38146,,
IRL,2018,All genders,45-55,20,1142,20.12784,,
IRL,2018,All genders,45-55,22.5,1137,21.61792,,
IRL,2018,All genders,45-55,25,1142,24.181919,,
IRL,2018,All genders,45-55,27.5,1141,27.539009,,
IRL,2018,All genders,45-55,30,1140,29.342449,,
IRL,2018,All genders,45-55,32.5,1137,31.16634,,
IRL,2018,All genders,45-55,35,1142,33.184921,,
IRL,2018,All genders,45-55,37.5,1140,35.92979,,
IRL,2018,All genders,45-55,40,1140,38.4179,,
IRL,2018,All genders,45-55,42.5,1141,40.263721,,
IRL,2018,All genders,45-55,45,1139,43.46331,,
IRL,2018,All genders,45-55,47.5,1141,45.779301,,
IRL,2018,All genders,45-55,50,1139,47.797939,,
IRL,2018,All genders,45-55,52.5,1138,50.501171,,
IRL,2018,All genders,45-55,55,1143,53.000011,,
IRL,2018,All genders,45-55,57.5,1136,55.55529,,
IRL,2018,All genders,45-55,60,1145,57.93779,,
IRL,2018,All genders,45-55,62.5,1138,60.312771,,
IRL,2018,All genders,45-55,65,1139,62.877331,,
IRL,2018,All genders,45-55,67.5,1140,65.280708,,
IRL,2018,All genders,45-55,70,1141,68.008751,,
IRL,2018,All genders,45-55,72.5,1139,70.333588,,
IRL,2018,All genders,45-55,75,1140,73.395126,,
IRL,2018,All genders,45-55,77.5,1142,75.281021,,
IRL,2018,All genders,45-55,80,1140,78.123283,,
IRL,2018,All genders,45-55,82.5,1139,80.361107,,
IRL,2018,All genders,45-55,85,1140,83.288078,,
IRL,2018,All genders,45-55,87.5,1137,85.638519,,
IRL,2018,All genders,45-55,90,1143,87.780739,,
IRL,2018,All genders,45-55,92.5,1141,90.450287,,
IRL,2018,All genders,45-55,95,1140,92.900978,,
IRL,2018,All genders,45-55,97.5,1119,95.725677,,
IRL,2018,All genders,45-55,99,685,97.689148,,
IRL,2018,All genders,45-55,99.9,408,99.292953,,
IRL,2018,All genders,45-55,100,57,99.85405,,
IRL,2018,Female,25-34,2.5,559,6.8020792,,
IRL,2018,Female,25-34,5,562,9.3083687,,
IRL,2018,Female,25-34,7.5,564,11.73835,,
IRL,2018,Female,25-34,10,561,14.02079,,
IRL,2018,Female,25-34,12.5,564,16.482809,,
IRL,2018,Female,25-34,15,563,17.453279,,
IRL,2018,Female,25-34,17.5,562,20.801319,,
IRL,2018,Female,25-34,20,564,21.53615,,
IRL,2018,Female,25-34,22.5,561,24.69993,,
IRL,2018,Female,25-34,25,564,26.13949,,
IRL,2018,Female,25-34,27.5,563,28.92214,,
IRL,2018,Female,25-34,30,563,29.82634,,
IRL,2018,Female,25-34,32.5,562,31.676531,,
IRL,2018,Female,25-34,35,562,33.38784,,
IRL,2018,Female,25-34,37.5,564,36.858181,,
IRL,2018,Female,25-34,40,563,39.63274,,
IRL,2018,Female,25-34,42.5,563,42.26902,,
IRL,2018,Female,25-34,45,562,42.631081,,
IRL,2018,Female,25-34,47.5,562,45.701641,,
IRL,2018,Female,25-34,50,564,48.26585,,
IRL,2018,Female,25-34,52.5,564,50.711639,,
IRL,2018,Female,25-34,55,562,52.306561,,
IRL,2018,Female,25-34,57.5,562,53.176231,,
IRL,2018,Female,25-34,60,563,56.292648,,
IRL,2018,Female,25-34,62.5,563,58.366791,,
IRL,2018,Female,25-34,65,564,61.279251,,
IRL,2018,Female,25-34,67.5,562,63.35915,,
IRL,2018,Female,25-34,70,562,66.540062,,
IRL,2018,Female,25-34,72.5,563,69.228989,,
IRL,2018,Female,25-34,75,563,70.183434,,
IRL,2018,Female,25-34,77.5,564,74.797043,,
IRL,2018,Female,25-34,80,561,75.989113,,
IRL,2018,Female,25-34,82.5,564,79.057259,,
IRL,2018,Female,25-34,85,562,81.099831,,
IRL,2018,Female,25-34,87.5,563,83.242172,,
IRL,2018,Female,25-34,90,564,85.862732,,
IRL,2018,Female,25-34,92.5,561,88.620598,,
IRL,2018,Female,25-34,95,564,91.535004,,
IRL,2018,Female,25-34,97.5,554,93.62101,,
IRL,2018,Female,25-34,99,338,96.258537,,
IRL,2018,Female,25-34,99.9,203,98.615799,,
IRL,2018,Female,25-34,100,26,,,
IRL,2018,Female,25-55,2.5,1863,5.5254149,,
IRL,2018,Female,25-55,5,1876,7.7223701,,
IRL,2018,Female,25-55,7.5,1879,9.876812,,
IRL,2018,Female,25-55,10,1877,12.3612,,
IRL,2018,Female,25-55,12.5,1879,14.72085,,
IRL,2018,Female,25-55,15,1878,16.143259,,
IRL,2018,Female,25-55,17.5,1875,18.54875,,
IRL,2018,Female,25-55,20,1879,20.242359,,
IRL,2018,Female,25-55,22.5,1876,22.814079,,
IRL,2018,Female,25-55,25,1880,25.15884,,
IRL,2018,Female,25-55,27.5,1878,27.7645,,
IRL,2018,Female,25-55,30,1879,29.311001,,
IRL,2018,Female,25-55,32.5,1877,31.379999,,
IRL,2018,Female,25-55,35,1875,33.334419,,
IRL,2018,Female,25-55,37.5,1879,36.24958,,
IRL,2018,Female,25-55,40,1878,38.43914,,
IRL,2018,Female,25-55,42.5,1880,41.4673,,
IRL,2018,Female,25-55,45,1876,43.118309,,
IRL,2018,Female,25-55,47.5,1878,46.028221,,
IRL,2018,Female,25-55,50,1878,48.086811,,
IRL,2018,Female,25-55,52.5,1875,50.74057,,
IRL,2018,Female,25-55,55,1878,53.08147,,
IRL,2018,Female,25-55,57.5,1876,54.820389,,
IRL,2018,Female,25-55,60,1881,57.609531,,
IRL,2018,Female,25-55,62.5,1877,59.955978,,
IRL,2018,Female,25-55,65,1879,62.38007,,
IRL,2018,Female,25-55,67.5,1875,64.327271,,
IRL,2018,Female,25-55,70,1878,67.151558,,
IRL,2018,Female,25-55,72.5,1878,69.903473,,
IRL,2018,Female,25-55,75,1878,72.044701,,
IRL,2018,Female,25-55,77.5,1880,75.037758,,
IRL,2018,Female,25-55,80,1876,77.310272,,
IRL,2018,Female,25-55,82.5,1879,79.665901,,
IRL,2018,Female,25-55,85,1875,82.338181,,
IRL,2018,Female,25-55,87.5,1876,84.700058,,
IRL,2018,Female,25-55,90,1882,86.923286,,
IRL,2018,Female,25-55,92.5,1876,89.638,,
IRL,2018,Female,25-55,95,1879,92.020729,,
IRL,2018,Female,25-55,97.5,1848,94.790848,,
IRL,2018,Female,25-55,99,1128,97.224571,,
IRL,2018,Female,25-55,99.9,673,99.044083,,
IRL,2018,Female,25-55,100,90,99.789307,,
IRL,2018,Female,35-44,2.5,747,4.9949002,,
IRL,2018,Female,35-44,5,754,7.3691101,,
IRL,2018,Female,35-44,7.5,756,9.4135647,,
IRL,2018,Female,35-44,10,753,11.84543,,
IRL,2018,Female,35-44,12.5,755,14.2248,,
IRL,2018,Female,35-44,15,755,15.96033,,
IRL,2018,Female,35-44,17.5,753,17.75259,,
IRL,2018,Female,35-44,20,754,19.94042,,
IRL,2018,Female,35-44,22.5,756,22.44042,,
IRL,2018,Female,35-44,25,752,25.2209,,
IRL,2018,Female,35-44,27.5,755,26.69017,,
IRL,2018,Female,35-44,30,755,28.833071,,
IRL,2018,Female,35-44,32.5,755,31.13694,,
IRL,2018,Female,35-44,35,752,33.817501,,
IRL,2018,Female,35-44,37.5,755,36.13726,,
IRL,2018,Female,35-44,40,755,37.953259,,
IRL,2018,Female,35-44,42.5,754,41.3475,,
IRL,2018,Female,35-44,45,755,43.363949,,
IRL,2018,Female,35-44,47.5,755,46.0382,,
IRL,2018,Female,35-44,50,752,48.197701,,
IRL,2018,Female,35-44,52.5,752,50.76823,,
IRL,2018,Female,35-44,55,755,53.526421,,
IRL,2018,Female,35-44,57.5,755,55.313499,,
IRL,2018,Female,35-44,60,754,58.334751,,
IRL,2018,Female,35-44,62.5,755,60.85828,,
IRL,2018,Female,35-44,65,755,62.518219,,
IRL,2018,Female,35-44,67.5,752,64.550468,,
IRL,2018,Female,35-44,70,755,67.009804,,
IRL,2018,Female,35-44,72.5,755,70.238403,,
IRL,2018,Female,35-44,75,755,72.443336,,
IRL,2018,Female,35-44,77.5,752,75.093781,,
IRL,2018,Female,35-44,80,756,77.830803,,
IRL,2018,Female,35-44,82.5,754,79.972977,,
IRL,2018,Female,35-44,85,753,82.74115,,
IRL,2018,Female,35-44,87.5,753,85.175743,,
IRL,2018,Female,35-44,90,757,86.85083,,
IRL,2018,Female,35-44,92.5,753,89.637169,,
IRL,2018,Female,35-44,95,756,91.789253,,
IRL,2018,Female,35-44,97.5,744,95.076538,,
IRL,2018,Female,35-44,99,451,97.562729,,
IRL,2018,Female,35-44,99.9,271,99.152847,,
IRL,2018,Female,35-44,100,35,99.882004,,
IRL,2018,Female,45-55,2.5,557,4.9556489,,
IRL,2018,Female,45-55,5,560,6.6063461,,
IRL,2018,Female,45-55,7.5,559,8.6251221,,
IRL,2018,Female,45-55,10,563,11.39733,,
IRL,2018,Female,45-55,12.5,560,13.61509,,
IRL,2018,Female,45-55,15,560,15.07285,,
IRL,2018,Female,45-55,17.5,560,17.35869,,
IRL,2018,Female,45-55,20,561,19.34749,,
IRL,2018,Female,45-55,22.5,559,21.42684,,
IRL,2018,Female,45-55,25,564,24.095449,,
IRL,2018,Female,45-55,27.5,560,28.04908,,
IRL,2018,Female,45-55,30,561,29.437031,,
IRL,2018,Female,45-55,32.5,560,31.410101,,
IRL,2018,Female,45-55,35,561,32.63335,,
IRL,2018,Female,45-55,37.5,560,35.788071,,
IRL,2018,Female,45-55,40,560,37.894211,,
IRL,2018,Female,45-55,42.5,563,40.826031,,
IRL,2018,Female,45-55,45,559,43.276371,,
IRL,2018,Female,45-55,47.5,561,46.341949,,
IRL,2018,Female,45-55,50,562,47.758739,,
IRL,2018,Female,45-55,52.5,559,50.732552,,
IRL,2018,Female,45-55,55,561,53.258961,,
IRL,2018,Female,45-55,57.5,559,55.807381,,
IRL,2018,Female,45-55,60,564,57.95454,,
IRL,2018,Female,45-55,62.5,559,60.337872,,
IRL,2018,Female,45-55,65,560,63.302509,,
IRL,2018,Female,45-55,67.5,561,64.997917,,
IRL,2018,Female,45-55,70,561,67.954948,,
IRL,2018,Female,45-55,72.5,560,70.129997,,
IRL,2018,Female,45-55,75,560,73.378487,,
IRL,2018,Female,45-55,77.5,564,75.203789,,
IRL,2018,Female,45-55,80,559,77.932198,,
IRL,2018,Female,45-55,82.5,561,79.865067,,
IRL,2018,Female,45-55,85,560,83.039093,,
IRL,2018,Female,45-55,87.5,560,85.526123,,
IRL,2018,Female,45-55,90,561,88.087288,,
IRL,2018,Female,45-55,92.5,562,90.654701,,
IRL,2018,Female,45-55,95,559,92.82386,,
IRL,2018,Female,45-55,97.5,550,95.582748,,
IRL,2018,Female,45-55,99,339,97.737877,,
IRL,2018,Female,45-55,99.9,199,99.332832,,
IRL,2018,Female,45-55,100,29,,,
IRL,2018,Male,25-34,2.5,570,6.0525718,,
IRL,2018,Male,25-34,5,573,8.7153997,,
IRL,2018,Male,25-34,7.5,573,12.41599,,
IRL,2018,Male,25-34,10,573,14.47648,,
IRL,2018,Male,25-34,12.5,573,16.816811,,
IRL,2018,Male,25-34,15,572,18.12463,,
IRL,2018,Male,25-34,17.5,573,19.739981,,
IRL,2018,Male,25-34,20,574,22.59346,,
IRL,2018,Male,25-34,22.5,572,24.531401,,
IRL,2018,Male,25-34,25,574,26.53787,,
IRL,2018,Male,25-34,27.5,570,27.01059,,
IRL,2018,Male,25-34,30,574,30.862329,,
IRL,2018,Male,25-34,32.5,572,33.36927,,
IRL,2018,Male,25-34,35,576,36.807381,,
IRL,2018,Male,25-34,37.5,572,37.796589,,
IRL,2018,Male,25-34,40,573,40.28014,,
IRL,2018,Male,25-34,42.5,573,41.66468,,
IRL,2018,Male,25-34,45,573,43.078499,,
IRL,2018,Male,25-34,47.5,573,45.461639,,
IRL,2018,Male,25-34,50,573,47.569519,,
IRL,2018,Male,25-34,52.5,571,50.418419,,
IRL,2018,Male,25-34,55,574,51.865429,,
IRL,2018,Male,25-34,57.5,572,53.557671,,
IRL,2018,Male,25-34,60,574,56.335529,,
IRL,2018,Male,25-34,62.5,571,58.273159,,
IRL,2018,Male,25-34,65,574,60.7533,,
IRL,2018,Male,25-34,67.5,575,64.1371,,
IRL,2018,Male,25-34,70,573,65.67907,,
IRL,2018,Male,25-34,72.5,573,67.916122,,
IRL,2018,Male,25-34,75,571,70.04718,,
IRL,2018,Male,25-34,77.5,573,72.656174,,
IRL,2018,Male,25-34,80,573,75.929237,,
IRL,2018,Male,25-34,82.5,573,78.071404,,
IRL,2018,Male,25-34,85,574,80.540619,,
IRL,2018,Male,25-34,87.5,572,83.886574,,
IRL,2018,Male,25-34,90,573,85.867889,,
IRL,2018,Male,25-34,92.5,572,88.024979,,
IRL,2018,Male,25-34,95,573,91.21904,,
IRL,2018,Male,25-34,97.5,565,94.255669,,
IRL,2018,Male,25-34,99,345,96.691711,,
IRL,2018,Male,25-34,99.9,205,98.119057,,
IRL,2018,Male,25-34,100,28,,,
IRL,2018,Male,25-55,2.5,1925,4.724524,,
IRL,2018,Male,25-55,5,1935,7.3314819,,
IRL,2018,Male,25-55,7.5,1934,10.40393,,
IRL,2018,Male,25-55,10,1939,12.6453,,
IRL,2018,Male,25-55,12.5,1934,14.78718,,
IRL,2018,Male,25-55,15,1937,16.87142,,
IRL,2018,Male,25-55,17.5,1936,18.44035,,
IRL,2018,Male,25-55,20,1937,21.675961,,
IRL,2018,Male,25-55,22.5,1934,23.247,,
IRL,2018,Male,25-55,25,1936,25.47134,,
IRL,2018,Male,25-55,27.5,1936,27.2097,,
IRL,2018,Male,25-55,30,1938,30.182341,,
IRL,2018,Male,25-55,32.5,1931,31.817671,,
IRL,2018,Male,25-55,35,1941,34.835411,,
IRL,2018,Male,25-55,37.5,1936,36.445839,,
IRL,2018,Male,25-55,40,1936,39.292679,,
IRL,2018,Male,25-55,42.5,1936,40.61285,,
IRL,2018,Male,25-55,45,1937,43.281212,,
IRL,2018,Male,25-55,47.5,1936,45.249859,,
IRL,2018,Male,25-55,50,1933,47.627041,,
IRL,2018,Male,25-55,52.5,1935,50.180031,,
IRL,2018,Male,25-55,55,1939,51.916012,,
IRL,2018,Male,25-55,57.5,1933,54.488338,,
IRL,2018,Male,25-55,60,1939,57.171589,,
IRL,2018,Male,25-55,62.5,1934,59.136532,,
IRL,2018,Male,25-55,65,1937,61.896641,,
IRL,2018,Male,25-55,67.5,1938,64.714378,,
IRL,2018,Male,25-55,70,1935,66.919197,,
IRL,2018,Male,25-55,72.5,1937,69.564278,,
IRL,2018,Male,25-55,75,1936,72.051628,,
IRL,2018,Male,25-55,77.5,1935,74.54998,,
IRL,2018,Male,25-55,80,1936,77.272972,,
IRL,2018,Male,25-55,82.5,1935,79.728447,,
IRL,2018,Male,25-55,85,1937,82.102692,,
IRL,2018,Male,25-55,87.5,1935,84.946251,,
IRL,2018,Male,25-55,90,1938,86.955017,,
IRL,2018,Male,25-55,92.5,1936,89.571609,,
IRL,2018,Male,25-55,95,1936,92.240013,,
IRL,2018,Male,25-55,97.5,1908,95.163269,,
IRL,2018,Male,25-55,99,1161,97.327263,,
IRL,2018,Male,25-55,99.9,695,98.860573,,
IRL,2018,Male,25-55,100,94,99.867661,,
IRL,2018,Male,35-44,2.5,779,4.3404918,,
IRL,2018,Male,35-44,5,784,7.1431131,,
IRL,2018,Male,35-44,7.5,782,10.14222,,
IRL,2018,Male,35-44,10,785,12.3516,,
IRL,2018,Male,35-44,12.5,783,14.6032,,
IRL,2018,Male,35-44,15,786,16.80378,,
IRL,2018,Male,35-44,17.5,783,18.257351,,
IRL,2018,Male,35-44,20,782,21.59289,,
IRL,2018,Male,35-44,22.5,784,23.374689,,
IRL,2018,Male,35-44,25,784,25.57888,,
IRL,2018,Male,35-44,27.5,785,27.474421,,
IRL,2018,Male,35-44,30,785,30.3722,,
IRL,2018,Male,35-44,32.5,782,31.3379,,
IRL,2018,Male,35-44,35,784,34.215061,,
IRL,2018,Male,35-44,37.5,784,35.740879,,
IRL,2018,Male,35-44,40,783,38.843491,,
IRL,2018,Male,35-44,42.5,785,40.505428,,
IRL,2018,Male,35-44,45,784,43.161369,,
IRL,2018,Male,35-44,47.5,783,45.10582,,
IRL,2018,Male,35-44,50,783,47.51506,,
IRL,2018,Male,35-44,52.5,785,49.934528,,
IRL,2018,Male,35-44,55,783,51.33289,,
IRL,2018,Male,35-44,57.5,784,54.561859,,
IRL,2018,Male,35-44,60,784,57.227951,,
IRL,2018,Male,35-44,62.5,784,58.914558,,
IRL,2018,Male,35-44,65,784,62.313171,,
IRL,2018,Male,35-44,67.5,784,64.517181,,
IRL,2018,Male,35-44,70,782,66.981194,,
IRL,2018,Male,35-44,72.5,785,70.054657,,
IRL,2018,Male,35-44,75,785,72.505127,,
IRL,2018,Male,35-44,77.5,784,75.339577,,
IRL,2018,Male,35-44,80,782,77.48922,,
IRL,2018,Male,35-44,82.5,784,80.118156,,
IRL,2018,Male,35-44,85,783,82.191673,,
IRL,2018,Male,35-44,87.5,786,85.12915,,
IRL,2018,Male,35-44,90,783,87.356461,,
IRL,2018,Male,35-44,92.5,785,90.196823,,
IRL,2018,Male,35-44,95,782,92.441917,,
IRL,2018,Male,35-44,97.5,774,95.310783,,
IRL,2018,Male,35-44,99,470,97.562523,,
IRL,2018,Male,35-44,99.9,281,99.10817,,
IRL,2018,Male,35-44,100,38,99.883667,,
IRL,2018,Male,45-55,2.5,576,3.9296889,,
IRL,2018,Male,45-55,5,578,6.2150402,,
IRL,2018,Male,45-55,7.5,579,8.7661819,,
IRL,2018,Male,45-55,10,581,11.23618,,
IRL,2018,Male,45-55,12.5,578,13.02435,,
IRL,2018,Male,45-55,15,579,15.72517,,
